BBANDS_60:Real Middle Band,high,STOCH_daily:SlowD,close,STOCH_daily:SlowK,open,BBANDS_60:Real Lower Band,EMA_60:EMA,AROON_60:Aroon Down,OBV_daily:OBV,low,AROON_60:Aroon Up,RSI_60:RSI,price_change_1m,WMA_60:WMA,price_change_1d,SMA_60:SMA,MACD_daily:MACD,volume,BBANDS_60:Real Upper Band,date,MACD_daily:MACD_Hist,price_change_1w,AD_daily:Chaikin A/D,ADX_60:ADX,volume_change_1w,MACD_daily:MACD_Signal,volume_change_1m,CCI_60:CCI,volume_change_1d,
23.811,21.93,64.6276,20.888,70.7467,21.26,10.677,20.7631,55.0,-151950004.0,20.68,0.0,50.2994,23.6116430486,20.7349,1.73305247032,23.811,-0.2764,2133098.0,36.945,2015-04-17,0.4702,2.59479126771,-323915293.306,11.9935,82.1862849246,-0.7465,-0.886738443335,-42.755,7.40706709209,
23.4613,21.2999,65.8465,21.25,59.6214,20.17,11.0561,20.7315,53.3333,-149658906.0,19.8,0.0,49.7719,10.6352941176,20.6034,2.87105882353,23.4613,-0.2266,2291098.0,35.8665,2015-04-20,0.4159,12.2352941176,-321776639.856,11.8024,64.7076641855,-0.6425,69.3391116399,-44.6824,8.20964445868,
23.23,22.35,64.5429,21.8601,63.2606,21.08,11.1578,20.7341,51.6667,-147179717.0,20.81,3.3333,50.3792,12.1678308882,20.5164,-9.28678276861,23.23,-0.1045,2479189.0,35.3022,2015-04-21,0.4304,7.6390318434,-320874794.611,11.6192,60.6810936964,-0.5349,-2.35335022864,-32.5668,34.2887936337,
23.0272,21.91,56.2603,19.83,45.8988,21.5,11.1417,20.7035,50.0,-150508990.0,19.8,1.6667,49.7673,19.9193141704,20.404,7.1104387292,23.0272,-0.0883,3329273.0,34.9126,2015-04-22,0.3573,8.4215834594,-324109396.34,11.4336,6.99714322016,-0.4456,-51.5326919721,-44.391,5.78784016811,
22.7293,21.63,51.0537,21.24,44.0016,20.07,11.4493,20.6748,48.3333,-146987024.0,19.8294,0.0,49.7854,12.5235404896,20.2991,-7.29755178908,22.7293,-0.0722,3521966.0,34.0093,2015-04-23,0.2988,1.45951035782,-322113107.048,11.2511,-42.4231806894,-0.3709,-53.5868886866,-37.5454,-0.556422180112,
22.4995,21.46,36.7219,19.69,20.2653,20.71,11.5403,20.6396,46.6667,-150489393.0,19.6,0.0,49.6438,10.9192483494,20.1965,8.83697308278,22.4995,-0.077,3502369.0,33.4587,2015-04-24,0.2351,17.6231589639,-325276537.113,11.0766,-21.7630409588,-0.3121,-34.6256205443,-44.008,10.9595248245,
22.3663,22.1,35.4544,21.43,42.0963,20.21,11.4863,20.6206,45.0,-146603181.0,20.06,8.3333,49.9341,4.33971068595,20.1166,11.2925804946,22.3663,-0.0432,3886212.0,33.2464,2015-04-27,0.2151,4.52636490901,-323943032.995,10.8932,-20.4936323597,-0.2584,-57.2152008177,-30.138,-2.89737152785,
22.2285,23.877,39.5857,23.85,56.3956,21.81,11.5307,20.6569,43.3333,-142829567.0,21.73,6.6667,50.9777,-3.60587002096,20.0957,-1.34171907757,22.2285,0.1169,3773614.0,32.9262,2015-04-28,0.3002,-10.5241090147,-320264330.572,10.7517,4.88772831561,-0.1833,-46.9981296444,-1.7297,5.56426809949,
22.0905,25.23,59.0216,23.53,78.5729,23.91,11.645,20.7289,41.6667,-146813155.0,22.85,5.0,51.6649,-2.97492562686,20.1161,-8.62728431789,22.0905,0.3304,3983588.0,32.536,2015-04-29,0.411,-8.62728431789,-321971582.572,10.6415,-20.0583996136,-0.0806,-61.6005972505,11.0197,-10.5774241714,
21.933,21.87,67.5363,21.5,67.6404,21.87,11.6954,20.7279,40.0,-150375382.0,20.7,3.3333,50.2888,4.74418604651,20.0705,0.232558139535,21.933,0.3224,3562227.0,32.1706,2015-04-30,0.3224,2.6511627907,-320662388.034,10.4847,-0.550273747293,0.0,-43.4813390612,-23.9357,-43.0739253843,
21.7465,21.57,63.4458,21.55,44.1242,20.64,11.805,20.7122,38.3333,-148347546.0,20.25,1.6667,50.0053,10.0696055684,20.0153,7.47099767981,21.7465,0.2766,2027836.0,31.6879,2015-05-01,0.2212,4.12993039443,-318696001.609,10.3206,29.3142048963,0.0554,-16.606865644,-25.5663,35.1266571853,
21.5811,23.4,50.6995,23.16,40.3339,22.8,12.0179,20.7636,36.6667,-145607399.0,22.28,0.0,51.2656,-0.777202072539,20.0328,-3.28151986183,21.5811,0.3995,2740147.0,31.1444,2015-05-04,0.2753,1.89982728843,-317130203.324,10.1986,-7.63984559952,0.1242,-19.9091873538,6.6368,12.7598628833,
21.4436,24.16,42.6445,22.4,43.4755,23.74,12.1346,20.796,35.0,-148697185.0,21.75,0.0,50.9248,-3.48214285714,20.0383,-4.73214285714,21.4436,0.4489,3089786.0,30.7527,2015-05-05,0.2598,14.1964285714,-318553299.78,10.0948,9.70135148518,0.1891,-32.7151783327,6.2785,28.1013636543,
21.2726,22.88,42.3235,21.34,43.1612,22.79,12.312,20.7987,33.3333,-152655243.0,20.88,0.0,50.3658,-2.10871602624,20.0198,0.749765698219,21.2726,0.4131,3958058.0,30.2333,2015-05-06,0.1792,18.9784442362,-320690651.1,9.9729,-8.81146764398,0.2339,-43.8689630117,-10.0182,-19.5427656694,
21.1065,21.5,41.0109,21.5,36.396,20.69,12.4212,20.768,31.6667,-149470699.0,19.8601,5.0,49.7151,1.95348837209,19.9735,2.6511627907,21.1065,0.299,3184544.0,29.7918,2015-05-07,0.0521,20.2790697674,-317506107.1,9.8299,-13.251504768,0.2469,-55.5704992614,-21.9173,11.2443414191,
20.9858,22.48,39.5646,22.07,39.1365,21.96,12.498,20.7736,30.0,-145928074.0,20.9401,3.3333,50.405,-3.26234707748,19.9681,1.67648391482,20.9858,0.2923,3542625.0,29.4736,2015-05-08,0.0363,16.9913910285,-315849937.39,9.7106,-40.3215694577,0.256,-56.116862496,-2.6377,-25.9791821037,
20.8546,22.9853,41.7921,22.44,49.8438,22.4,12.6411,20.7925,28.3333,-143305794.0,21.35,1.6667,50.6663,-1.06951871658,19.98,5.16934046346,20.8546,0.3165,2622280.0,29.0682,2015-05-11,0.0484,4.76827094474,-314976485.475,9.6044,47.9523544396,0.2681,-46.676289336,9.0901,-3.48841466205,
20.7186,23.77,52.6651,23.6,69.0151,22.82,12.9107,20.8544,26.6667,-140774990.0,22.6801,0.0,51.5092,-10.3813559322,20.0399,8.38983050847,20.7186,0.4379,2530804.0,28.5265,2015-05-12,0.1358,3.89830508475,-313235179.007,9.5169,-4.34482480666,0.3021,-36.4644200025,37.1927,33.9312329204,
20.6625,26.09,67.1157,25.58,82.4883,24.9,13.0137,20.9733,25.0,-137385453.0,24.48,3.3333,52.6232,-19.9374511337,20.1632,-0.742767787334,20.6625,0.6716,3389537.0,28.3112,2015-05-13,0.2957,-7.03674745895,-311993050.541,9.4801,-52.3944125702,0.376,-54.356332443,86.0209,6.48342236713,
20.6355,27.6,78.7547,25.39,84.7607,26.36,13.0632,21.1128,23.3333,-140994748.0,25.23,1.6667,53.0799,-19.2595510043,20.313,1.85112248917,20.6355,0.9069,3609295.0,28.2077,2015-05-14,0.4248,-5.86845214651,-315115014.57,9.4748,-54.7098810155,0.4822,-52.9833665577,105.3791,-23.460287951,
20.5775,26.7299,81.393,25.86,76.93,25.23,13.1827,21.2268,21.6667,-138232204.0,24.59,0.0,52.6395,-21.8097447796,20.4426,-0.15467904099,20.5775,1.0299,2762544.0,27.9722,2015-05-15,0.4382,-15.5452436195,-314598497.979,9.4541,-17.1179897949,0.5917,-65.3413665086,100.8285,-23.4697076318,
20.5536,26.85,76.4299,25.82,67.5989,26.64,13.2322,21.3669,20.0,-140346387.0,25.5,8.3333,53.201,-14.446165763,20.604,-8.94655305964,20.5536,1.1871,2114183.0,27.875,2015-05-18,0.4763,-13.400464756,-315710401.631,9.4361,-21.3545847261,0.7108,15.8084233957,110.9222,83.5094218429,
20.5094,25.07,63.7035,23.51,46.5817,24.68,13.2887,21.432,18.3333,-144226112.0,23.35,6.6667,51.7276,-1.61633347512,20.6957,4.2960442365,20.5094,1.1252,3879725.0,27.7302,2015-05-19,0.3315,-2.21182475542,-318868317.328,9.3665,-48.4477379196,0.7937,-37.9731810889,62.7655,-37.6026651373,
20.4816,24.9799,48.6285,24.52,31.7048,23.89,13.324,21.5076,16.6667,-141805267.0,23.74,5.0,51.973,-9.09461663948,20.8016,-3.01794453507,20.4816,1.095,2420845.0,27.6392,2015-05-20,0.2411,-6.89233278956,-318243337.504,9.298,-36.8123940194,0.8539,-42.7314429466,75.7062,-33.3452162365,
20.4183,24.68,30.9377,23.78,14.5266,24.11,13.445,21.5792,15.0,-143418876.0,23.69,3.3333,51.9385,-11.3120269134,20.9068,0.504625735913,20.4183,1.0549,1613609.0,27.3916,2015-05-21,0.1607,-5.29857022708,-319563563.049,9.2294,24.7714285183,0.8941,-0.228927825762,70.2223,1.30421929972,
20.3423,24.54,21.5804,23.9,18.5098,23.87,13.6085,21.6422,13.3333,-141784222.0,23.5,1.6667,51.806,-12.5941422594,21.0078,-8.61924686192,20.3423,0.9963,1634654.0,27.076,2015-05-22,0.0817,-0.753138075314,-319940790.895,9.1573,3.45161728415,0.9145,-7.64265710052,72.975,40.0695192989,
20.2248,22.69,14.6163,21.84,10.8126,22.31,13.8445,21.6437,11.6667,-144073874.0,21.69,0.0,50.5557,-4.57875457875,21.052,2.38095238095,20.2248,0.7946,2289652.0,26.6051,2015-05-26,-0.096,5.21978021978,-321543547.295,9.0424,-4.15111117323,0.8906,-31.4950918305,26.2187,-27.3816282998,
20.1259,22.48,14.9906,22.36,15.6494,21.85,14.0107,21.6358,10.0,-142411166.0,21.401,0.0,50.3584,-8.09481216458,21.0906,2.8175313059,20.1259,0.6045,1662708.0,26.2411,2015-05-27,-0.2289,-3.30948121646,-320250672.4,8.9224,25.0344017109,0.8333,-26.7691621139,30.7515,20.290874886,
20.0408,23.0899,17.8955,22.99,27.2246,21.81,14.1377,21.6238,8.3333,-140411080.0,21.27,0.0,50.2679,-11.1787733797,21.1281,-0.69595476294,20.0408,0.4382,2000086.0,25.9439,2015-05-28,-0.3161,-9.13440626359,-318470168.346,8.8186,11.0801735525,0.7543,-40.8441936997,45.7981,-23.5195886577,
20.0008,23.56,28.1738,22.83,41.6474,22.87,14.1977,21.6519,6.6667,-141940754.0,22.48,83.3333,51.093,-14.3232588699,21.2081,-1.35786246167,20.0008,0.3994,1529674.0,25.8038,2015-05-29,-0.2839,-3.98598335523,-319008386.975,8.7275,-7.50467092988,0.6833,67.752148497,64.0135,31.6177826125,
19.9639,24.07,38.8228,22.52,47.5964,23.65,14.2497,21.6747,5.0,-143954077.0,22.35,81.6667,51.0006,-17.0959147425,21.2851,5.32859680284,19.9639,0.3542,2013323.0,25.6782,2015-06-01,-0.2633,-5.19538188277,-320623727.522,8.6498,-22.7836268696,0.6175,26.6488784959,67.1144,-16.005727844,
20.0214,24.0,49.7312,23.72,59.9498,23.04,14.2638,21.7116,3.3333,-142263001.0,22.8001,80.0,51.3108,-29.5531197302,21.3781,-3.1197301855,20.0214,0.3506,1691076.0,25.7791,2015-06-02,-0.2136,-6.40809443508,-319721886.091,8.5734,-17.3131781185,0.5641,64.0359747285,81.1361,29.7757167626,
20.1226,23.95,57.317,22.98,64.4048,23.28,14.4064,21.7381,1.6667,-144457607.0,22.52,78.3333,51.106,-22.6283724978,21.46,-5.9181897302,20.1226,0.3214,2194606.0,25.8388,2015-06-03,-0.1942,-7.9634464752,-320504577.742,8.491,-26.7312219141,0.5156,-11.0212493723,68.0278,-5.26969305652,
20.2616,22.335,58.4783,21.62,51.0802,22.09,14.8309,21.7303,0.0,-146536564.0,21.5,76.6667,50.3618,-18.6401480111,21.5052,-3.37650323774,20.2616,0.2135,2078957.0,25.6923,2015-06-04,-0.2416,-5.27289546716,-321985990.215,8.3836,-25.5824435041,0.4552,18.4601701719,23.0784,6.86603907633,
20.38,21.4,47.4119,20.89,26.7507,20.72,15.2653,21.6851,0.0,-148758263.0,20.3502,75.0,49.5349,-28.434657731,21.5081,4.93058879847,20.38,0.0348,2221699.0,25.4946,2015-06-05,-0.3363,-1.86692197224,-321922924.269,8.2489,-23.6184109549,0.3711,54.8025632635,-12.0049,-36.315540494,
20.4678,22.1,32.8538,21.92,20.7305,21.3,15.5079,21.6574,6.6667,-147343386.0,20.84,73.3333,49.8913,-36.5419708029,21.5232,-2.6003649635,20.4678,-0.0665,1414877.0,25.4276,2015-06-08,-0.3501,-7.75547445255,-320912297.84,8.1338,-32.3290999854,0.2836,79.3607500864,11.4895,9.87633554012,
20.5721,22.6,25.3044,21.35,28.432,22.5,15.8308,21.6394,5.0,-148898001.0,21.1084,71.6667,50.0878,-32.8337236534,21.5442,3.981264637,20.5721,-0.1237,1554615.0,25.3134,2015-06-09,-0.3258,3.46604215457,-321963299.292,8.0332,57.4924981426,0.2021,51.1191516871,11.0465,-10.0550940265,
20.6777,22.58,33.388,22.2,51.0017,22.3,16.1141,21.6459,3.3333,-147499704.0,21.8378,70.0,50.6228,-35.3153153153,21.5857,-4.72972972973,20.6777,-0.1089,1398297.0,25.2414,2015-06-10,-0.2488,4.18918918919,-321996834.305,7.9342,72.1000617179,0.1399,9.23501945581,28.6366,14.9942394212,
20.7804,21.79,42.6495,21.15,48.5147,21.7,16.4884,21.6208,1.6667,-149107665.0,20.88,68.3333,49.9084,-27.0921985816,21.5923,-3.16784869976,20.7804,-0.1725,1607961.0,25.0724,2015-06-11,-0.2499,5.39007092199,-322650620.646,7.8117,-13.780060586,0.0774,50.454270968,-14.1535,-3.78442014452,
20.8744,21.23,47.6752,20.48,43.5092,20.76,16.8987,21.5732,0.0,-150654774.0,20.17,66.6667,49.3831,-27.197265625,21.5723,0.09765625,20.8744,-0.277,1547109.0,24.8501,2015-06-12,-0.2835,2.978515625,-323292816.835,7.6903,4.05957175609,0.0065,80.4539305246,-46.7175,9.68645389562,
20.9266,21.45,38.0029,20.5,21.9847,20.48,17.0797,21.5233,13.3333,-148957805.0,20.05,65.0,49.2939,-31.1219512195,21.5453,-1.36585365854,20.9266,-0.3653,1696969.0,24.7734,2015-06-15,-0.2975,1.90243902439,-323898877.192,7.5651,-11.0341438176,-0.0678,73.6257409534,-48.2762,-43.5782268268,
20.9441,20.6896,26.7853,20.22,14.862,20.12,17.1271,21.4677,11.6667,-149915265.0,19.83,63.3333,49.1285,-31.1078140455,21.5093,9.24826904055,20.9441,-0.4478,957460.0,24.7611,2015-06-16,-0.304,3.06627101879,-323987539.146,7.4478,63.8213606835,-0.1438,169.310676164,-68.1016,155.718463435,
20.9314,22.24,26.2383,22.09,41.8683,20.12,17.1069,21.4193,10.0,-147466863.0,19.99,61.6667,49.2544,-44.9524671797,21.478,4.70801267542,20.9314,-0.4946,2448402.0,24.7559,2015-06-17,-0.2807,-6.97148030783,-321865590.746,7.356,-50.268991775,-0.214,100.39781049,-12.1669,-1.71262725647,
20.9526,23.39,41.205,23.13,66.8848,23.19,17.1042,21.46,8.3333,-145060393.0,22.66,60.0,51.3005,-65.5858192823,21.5347,-3.63164721141,20.9526,-0.3127,2406470.0,24.801,2015-06-18,-0.079,-11.7163856463,-321173318.554,7.2955,-50.8339185612,-0.2337,275.41091308,61.7022,-42.3893503763,
20.9567,22.95,64.6481,22.29,85.1912,22.8,17.106,21.4649,6.6667,-146446776.0,21.61,58.3333,50.4864,-60.9690444145,21.5562,-5.38358008075,20.9567,-0.2503,1386383.0,24.8073,2015-06-19,-0.0133,-12.2476446837,-321152626.271,7.2072,85.0903393939,-0.237,466.11924699,25.7522,16.1233944732,
20.9805,21.9321,72.6021,21.09,65.7303,21.25,17.1481,21.448,5.0,-148056691.0,20.95,56.6667,49.9794,-59.8862019915,21.556,-0.94831673779,20.9805,-0.2513,1609915.0,24.8129,2015-06-22,-0.0114,-11.4746325273,-322303549.111,7.1026,58.3842004081,-0.2399,197.786529102,-18.6668,-6.22343415646,
21.0172,21.5299,64.8589,20.89,43.655,20.65,17.2421,21.4205,3.3333,-149566414.0,20.61,55.0,49.7178,-63.6668262326,21.5439,-0.239348970799,21.0172,-0.2763,1509723.0,24.7922,2015-06-23,-0.0291,-20.0095739588,-322894210.387,6.9905,83.7405272358,-0.2472,413.725696701,-35.1818,3.89482044057,
21.0772,21.1799,44.8095,20.84,25.0431,20.57,17.4577,21.3887,1.6667,-151134938.0,20.45,53.3333,49.5936,-57.3896353167,21.5253,-1.3915547025,21.0772,-0.3055,1568524.0,24.6966,2015-06-24,-0.0466,-14.6833013436,-322786547.622,6.8759,24.4949391912,-0.2588,615.54799289,-48.3417,-22.3719241784,
21.1473,21.1399,27.7589,20.55,14.5786,20.88,17.7493,21.3579,0.0,-152352553.0,20.45,51.6667,49.5936,-61.3138686131,21.5047,-0.632603406326,21.1473,-0.3249,1217615.0,24.5454,2015-06-25,-0.0528,-14.403892944,-323651179.581,6.7632,102.259006336,-0.272,744.373878443,-58.8022,-2.82913728888,
21.193,20.66,16.809,20.42,10.8053,20.46,17.9259,21.3183,0.0,-153535720.0,20.15,50.0,49.3545,-58.3741429971,21.472,-4.21155729677,21.193,-0.3603,1183167.0,24.4601,2015-06-26,-0.0706,-26.7874632713,-323581581.522,6.657,190.681450717,-0.2897,294.714524661,-76.2296,116.880710838,
21.212,20.78,11.7959,19.56,10.0036,20.72,18.0025,21.2528,0.0,-156101781.0,19.32,48.3333,48.6941,-53.8854805726,21.4106,-4.55010224949,21.212,-0.4502,2566061.0,24.4215,2015-06-29,-0.1284,-28.8854805726,-325304006.029,6.5757,-1.1039098447,-0.3218,180.464844756,-104.499,-0.631707508122,
21.171,19.7099,10.5313,18.67,10.7848,18.96,17.8877,21.1626,5.0,-158651632.0,18.5,46.6667,48.048,-56.5613283342,21.3217,-10.4981253348,21.171,-0.5808,2549851.0,24.4543,2015-06-30,-0.2072,-23.1922870916,-327137310.752,6.5185,-7.86438109521,-0.3736,91.6500219032,-145.9852,8.78961162829,
21.111,18.63,9.5677,16.71,7.9147,18.6,17.6193,21.0064,100.0,-161425605.0,16.4,45.0,46.4433,-48.7133453022,21.1653,6.40335128665,21.111,-0.8441,2773973.0,24.6027,2015-07-01,-0.3764,-14.0634350688,-329140044.622,6.5185,-44.9370992436,-0.4677,69.6454147174,-221.6011,-29.605190822,
21.0739,17.88,11.1654,17.78,14.7969,16.63,17.4426,20.8629,98.3333,-159472872.0,16.63,43.3333,46.6418,-56.1304836895,21.0183,-1.06861642295,21.0739,-1.0224,1952733.0,24.7052,2015-07-02,-0.4438,-13.2733408324,-327499748.902,6.5184,23.8902604708,-0.5787,192.750263349,-206.1064,26.1173954657,
21.0501,18.172,14.8167,17.59,21.7387,17.08,17.3258,20.7284,96.6667,-161935608.0,16.76,41.6667,46.7552,-54.4059124503,20.8769,-15.0085275725,21.0501,-1.1401,2462736.0,24.7743,2015-07-06,-0.4492,-15.2359295054,-327067200.369,6.5095,13.3624960207,-0.6909,64.3122121088,-199.3395,39.6514689354,
20.9637,16.46,19.4184,14.95,21.7197,16.39,16.9026,20.5281,100.0,-165374855.0,14.62,40.0,45.1486,-50.1003344482,20.6661,-6.95652173913,20.9637,-1.3901,3439247.0,25.0248,2015-07-07,-0.5593,-5.55183946488,-329272804.424,6.5569,-14.3308113666,-0.8308,64.6984354424,-282.6882,-26.2125110526,
20.8799,15.32,18.3418,13.91,11.5669,15.3,16.4593,20.3095,100.0,-167912589.0,13.86,38.3333,44.5951,-42.3436376707,20.4332,3.09130122214,20.8799,-1.6306,2537734.0,25.3005,2015-07-08,-0.6399,0.143781452193,-331636721.027,6.6227,1.60804875531,-0.9907,205.088988838,-305.398,-7.42445819775,
20.8013,15.32,13.1692,14.34,6.2211,15.06,16.0881,20.1103,98.3333,-165563268.0,14.2335,36.6667,44.9325,-45.0488145049,20.2153,0.139470013947,20.8013,-1.7708,2349321.0,25.5144,2015-07-09,-0.624,-15.2022315202,-333525475.646,6.6875,108.849450543,-1.1467,182.174083491,-276.54,-34.9841933052,
20.7089,14.7286,8.5711,14.36,7.9252,14.6,15.6938,19.9103,96.6667,-164035838.0,14.01,35.0,44.7666,-35.5849582173,19.9926,7.38161559889,20.7089,-1.8782,1527430.0,25.7239,2015-07-10,-0.5852,-44.5682451253,-333565011.128,6.7569,491.460885278,-1.293,320.952711417,-264.3713,58.3867018456,
20.5945,15.54,14.4999,15.42,29.3535,13.93,15.2474,19.6988,100.0,-161616592.0,13.46,33.3333,44.3568,-34.3060959792,19.7549,-3.30739299611,20.5945,-1.9848,2419246.0,25.9416,2015-07-13,-0.5534,-43.579766537,-331424908.898,6.7992,224.422609358,-1.4314,183.605677141,-228.6233,15.4003768116,
20.4958,15.6799,28.2315,14.91,47.4157,15.28,14.9441,19.5369,98.3333,-164408411.0,14.76,31.6667,45.5549,-15.4929577465,19.5636,-5.29845741113,20.4958,-1.9421,2791819.0,26.0476,2015-07-14,-0.4085,-43.2595573441,-333306253.172,6.8363,71.7199431625,-1.5335,225.7222979,-201.9421,5.53603224278,
20.3955,14.55,43.41,14.12,53.4609,14.45,14.5855,19.3481,96.6667,-167354786.0,13.78,30.0,44.8151,-26.6997167139,19.3434,-1.34560906516,20.3955,-1.9646,2946375.0,26.2055,2015-07-15,-0.3449,-46.2464589235,-333650634.666,6.8989,163.233125451,-1.6197,176.848432396,-216.3293,-12.4842560774,
20.2755,14.271,46.539,13.93,38.7405,13.85,14.2128,19.16,95.0,-169933328.0,13.61,28.3333,44.6871,-26.2024407753,19.121,-12.7063890883,20.2755,-1.9734,2578542.0,26.3382,2015-07-16,-0.2829,-36.2526920316,-333732555.062,6.965,335.26698421,-1.6905,167.056421807,-206.1302,90.2836564229,
20.1422,13.6699,37.4207,12.16,20.0606,13.57,13.7033,18.9187,100.0,-174839872.0,11.8,26.6667,43.3466,-9.21052631579,18.8431,-34.5394736842,20.1422,-2.1022,4906544.0,26.5811,2015-07-17,-0.3294,-34.6217105263,-336749847.401,7.0772,109.541033363,-1.7728,12.4340676452,-226.322,84.1245283849,
19.9372,10.76,23.57,7.96,11.909,10.23,12.7338,18.5453,100.0,-183874023.0,7.53,25.0,40.4363,28.391959799,18.4296,9.29648241206,19.9372,-2.5198,9034151.0,27.1406,2015-07-20,-0.5976,6.78391959799,-343378620.736,7.2894,-48.3058009546,-1.9222,-22.6965212337,-292.618,-13.1232032761,
19.7486,9.2,14.1256,8.7,10.4071,8.29,11.9519,18.2089,98.3333,-176025442.0,8.2858,23.3333,41.1476,29.6551724138,18.0476,-2.75862068966,19.7486,-2.758,7848581.0,27.5454,2015-07-21,-0.6686,3.67816091954,-344115230.066,7.4981,-8.30318244788,-2.0894,0.37601701505,-262.3158,-38.9174934934,
19.5436,8.87,11.4097,8.46,11.913,8.02,11.1653,17.8663,96.6667,-180819552.0,7.76,21.6667,40.8029,47.2813238771,17.6545,-10.2836879433,19.5436,-2.9551,4794110.0,27.922,2015-07-22,-0.6926,-4.13711583924,-342862714.841,7.7152,1.93320553763,-2.2625,74.1280863393,-243.237,61.7784114257,
19.3065,8.8633,10.9869,7.59,10.6405,8.75,10.4001,17.5264,100.0,-188575387.0,7.5,20.0,40.6317,45.7180500659,17.2596,16.9960474308,19.3065,-3.0966,7755835.0,28.2128,2015-07-23,-0.6673,12.9117259552,-349594527.029,7.9347,-39.3241604547,-2.4293,-1.8702177135,-227.8747,44.7109434381,
19.0408,9.03,14.8982,8.88,22.1412,7.31,9.6361,17.1783,100.0,-177351845.0,6.91,18.3333,40.2421,-4.84234234234,16.8532,-10.472972973,19.0408,-3.2192,11223542.0,28.4455,2015-07-24,-0.6319,-12.1621621622,-339959222.104,8.164,-49.0657138361,-2.5873,-29.883587552,-203.9621,-8.39591458739,
18.8253,9.81,20.7594,7.95,29.4965,8.93,8.9994,16.8699,98.3333,-187633068.0,7.77,16.6667,41.0795,-2.2641509434,16.4836,6.91823899371,18.8253,-3.21,10281223.0,28.6512,2015-07-27,-0.4982,0.880503144654,-348426111.634,8.362,-60.6411027171,-2.7119,-12.2876529378,-184.2069,-54.5761044187,
18.6235,8.617,32.9746,8.5,47.2862,8.26,8.4322,16.5837,96.6667,-182962936.0,8.14,15.0,41.4386,-22.9411764706,16.1333,6.11764705882,18.6235,-3.1367,4670132.0,28.8147,2015-07-28,-0.3399,-12.2352941176,-346046987.785,8.5567,21.2896337834,-2.7968,122.560475807,-172.3044,54.1048304416,
18.3858,9.2,43.7552,9.02,54.4828,8.36,7.8863,16.3029,95.0,-175766037.0,8.0201,13.3333,41.3555,-13.3037694013,15.7856,-10.088691796,18.3858,-3.0531,7196899.0,28.8853,2015-07-29,-0.205,-11.0864745011,-341045938.975,8.7273,7.57893087009,-2.8481,49.3200891106,-156.4445,-32.0986719419,
18.1553,8.85,52.6969,8.11,56.3218,8.54,7.3583,16.028,93.3333,-180652827.0,7.92,11.6667,41.2853,10.8508014797,15.4425,5.67200986436,18.1553,-2.9608,4886790.0,28.9523,2015-07-30,-0.0902,-2.83600493218,-343935976.072,8.8976,35.6550005218,-2.8706,125.028413335,-153.148,-3.70124355661,
17.9456,8.85,53.9742,8.57,51.1179,8.68,6.8831,15.7747,91.6667,-175946909.0,8.3,10.0,41.6678,2.80046674446,15.1194,-8.98483080513,17.9456,-2.8244,4705918.0,29.0081,2015-07-31,0.037,7.93465577596,-344021538.217,9.065,36.6313225177,-2.8614,39.2602251038,-140.3386,21.477488558,
17.7415,8.44,46.096,7.8,30.8482,8.31,6.3797,15.507,90.0,-181663540.0,7.61,8.3333,41.1725,2.5641025641,14.7805,2.82051282051,17.7415,-2.7404,5716631.0,29.1032,2015-08-03,0.0968,29.8717948718,-347120916.47,9.2469,20.0203231589,-2.8372,44.1904856199,-140.4886,-29.2139723554,
17.521,8.27,35.8722,8.02,25.6505,7.95,5.9054,15.2513,88.3333,-177616964.0,7.71,6.6667,41.2754,-1.87032418953,14.4516,-6.9825436409,17.521,-2.6354,4046576.0,29.1365,2015-08-04,0.1614,57.1072319202,-346687354.756,9.4257,124.722753261,-2.7968,125.80465559,-132.3907,39.9797260696,
17.2874,8.2903,23.9088,7.46,15.2276,8.13,5.4284,14.9919,86.6667,-183281350.0,7.34,5.0,41.0055,-0.134048257373,14.1178,7.50670241287,17.2874,-2.5526,5664386.0,29.1465,2015-08-05,0.1954,38.7399463807,-350921189.73,9.6109,44.0048930281,-2.748,56.7057400396,-129.491,36.6846644985,
17.0344,8.24,22.3779,8.02,26.2554,7.6,5.0,14.7463,85.0,-175539003.0,7.5,3.3333,41.1747,-4.36408977556,13.7969,-1.74563591022,17.0344,-2.4459,7742347.0,29.0689,2015-08-06,0.2417,28.1795511222,-347782400.406,9.793,-11.0584684463,-2.6875,8.19278701923,-120.8665,-14.3777074316,
16.7556,8.75,23.9697,7.88,30.426,7.99,4.6491,14.5169,83.3333,-182168178.0,7.75,1.6667,41.4414,1.90355329949,13.4925,17.385786802,16.7556,-2.3144,6629175.0,28.8621,2015-08-07,0.2985,40.1015228426,-352687989.906,9.9521,-16.7826011532,-2.6129,8.94883601655,-113.3015,-3.00817220846,
